time,Ti,To,P,u,dt,sim_hour,Ti_next,dTi,weather_effect,residual_effect,P_mode,P_signed
117000,28.087912007144496,28.064450000000022,0.06570867978311062,0.06505159298527952,300.0,32.416666666666664,28.08137761034618,-0.006534396798315356,-0.0002079198817461507,-0.006326476916569205,cooling,-0.06570867978311062
117300,28.08137761034618,27.93353000000002,0.06570867978311062,0.06505159298527952,300.0,32.5,28.071000406429448,-0.01037720391673247,-0.0040605084547824626,-0.006316695461950007,cooling,-0.06570867978311062
117600,28.071000406429448,27.798850000000016,0.06570867978311062,0.06505159298527952,300.0,32.583333333333336,28.056785240358522,-0.014215166070925989,-0.00791053224741036,-0.006304633823515629,cooling,-0.06570867978311062
117900,28.056785240358522,27.66046,0.06570867978311062,0.06505159298527952,300.0,32.666666666666664,28.038738786538715,-0.01804645381980663,-0.011756592675144808,-0.0062898611446618215,cooling,-0.06570867978311062
118200,28.038738786538715,27.518400000000042,0.06570867978311062,0.06505159298527952,300.0,32.75,28.016869545557483,-0.021869240981231997,-0.01559765754613849,-0.006271583435093507,cooling,-0.06570867978311062
118500,28.016869545557483,27.372770000000003,0.06570867978311062,0.06505159298527952,300.0,32.833333333333336,27.991187840058842,-0.02568170549864135,-0.01943089285403053,-0.006250812644610821,cooling,-0.06570867978311062
118800,27.991187840058842,27.223630000000014,0.06570867978311062,0.06505159298527952,300.0,32.916666666666664,27.9619392586103,-0.0292485814485417,-0.023254759944751745,-0.005993821503789954,cooling,-0.06570867978311062
119100,27.9619392586103,27.07107000000002,0.9584702396498316,0.9488855372533332,300.0,33.0,27.92892516764914,-0.033014090961160036,-0.027074077854605933,-0.005940013106554103,cooling,-0.9584702396498316
119400,27.92892516764914,26.91512,0.9584702396498316,0.9488855372533332,300.0,33.083333333333336,27.892132942589683,-0.03679222505945745,-0.03088176512859835,-0.0059104599308591015,cooling,-0.9584702396498316
119700,27.892132942589683,26.755899999999997,0.9584702396498316,0.9488855372533332,300.0,33.166666666666664,27.851580357433534,-0.040552585156149235,-0.03467371399259529,-0.005878871163553942,cooling,-0.9584702396498316
120000,27.851580357433534,26.593470000000025,0.9584702396498316,0.9488855372533332,300.0,33.25,27.807286968615756,-0.04429338881777767,-0.03844861658302745,-0.005844772234750217,cooling,-0.9584702396498316
120300,27.807286968615756,26.427880000000016,0.9584702396498316,0.9488855372533332,300.0,33.333333333333336,27.75927410543676,-0.04801286317899667,-0.04220552997300368,-0.005807333205992984,cooling,-0.9584702396498316
120600,27.75927410543676,26.259240000000034,0.9584702396498316,0.9488855372533332,300.0,33.416666666666664,27.707564860134653,-0.05170924530210641,-0.045941707769730486,-0.005767537532375924,cooling,-0.9584702396498316
120900,27.707564860134653,26.08760000000001,0.9584702396498316,0.9488855372533332,300.0,33.5,27.652184077110746,-0.05538078302390659,-0.04965631656055357,-0.00572446646335302,cooling,-0.9584702396498316
121200,27.652184077110746,25.913100000000043,0.9584702396498316,0.9488855372533332,300.0,33.583333333333336,27.593158341315757,-0.05902573579498949,-0.05334578963732821,-0.005679946157661278,cooling,-0.9584702396498316
121500,27.593158341315757,25.735770000000002,0.9584702396498316,0.9488855372533332,300.0,33.666666666666664,27.530515965800646,-0.06264237551511087,-0.05701002122592143,-0.005632354289189442,cooling,-0.9584702396498316
121800,27.530515965800646,25.5557,0.9584702396498316,0.9488855372533332,300.0,33.75,27.464286978438793,-0.06622898736185334,-0.06064710069978731,-0.005581886662066035,cooling,-0.9584702396498316
122100,27.464286978438793,25.373000000000047,0.9584702396498316,0.9488855372533332,300.0,33.833333333333336,27.394503107826893,-0.06978387061190006,-0.0642545510865651,-0.005529319525334961,cooling,-0.9584702396498316
122400,27.394503107826893,25.18774000000002,0.9584702396498316,0.9488855372533332,300.0,33.916666666666664,27.3211770433669,-0.0733260644599909,-0.06783118700815001,-0.005494877451840893,cooling,-0.9584702396498316
122700,27.3211770433669,25.0,0.9753858919945044,0.9656320330745594,300.0,34.0,27.244390880988192,-0.07678616237870983,-0.07137492365702003,-0.005411238721689804,cooling,-0.9753858919945044
