time,decision_mode,window_start,window_end,current_ti_C,current_tsp_C,mean_abs_error_C,mean_error_C,max_abs_error_C,power_mean_W,power_std_W,energy_kWh,error_sign_changes,Ta_now_C,Ta_future_C,Ta_mean_future_C,Ta_delta_next_1h_C,next_habit_label,next_habit_type,minutes_to_next_habit,kp_before,ki_before,kd_before,action,reason,kp_after,ki_after,kd_after
2026-04-02 12:05:00,reactive,2026-04-02 12:00:00,2026-04-02 12:04:00,36.193582453625105,38.0,1.707982199704179,1.707982199704179,1.8064175463748953,3.8869719148855326,0.009205052392265843,0.00032391432624046104,0,25.24,25.47,25.262622950819676,0.23000000000000043,none,none,-1,0.07468209105355222,0.09650023314365472,0.0,increase_kp_ki_for_underheating,no proactive trigger; fallback to reactive rule,0.08215030015890745,0.1142202517951471,0.0
2026-04-02 12:10:00,reactive,2026-04-02 12:05:00,2026-04-02 12:09:00,36.083355543467874,38.0,1.8854531391780085,1.8854531391780085,1.9166444565321257,4.622036030288934,0.006939046780587052,0.00038516966919074436,0,25.24,25.47,25.28147540983607,0.23000000000000043,none,none,-1,0.08215030015890745,0.1142202517951471,0.0,increase_kp_ki_for_underheating,no proactive trigger; fallback to reactive rule,0.09036533017479821,0.13335787193875887,0.0
2026-04-02 12:15:00,reactive,2026-04-02 12:10:00,2026-04-02 12:14:00,36.13712435807122,38.0,1.8968471271568574,1.8968471271568574,1.931250901813101,5.408201338998233,0.003750764971125189,0.00045068344491651943,0,25.24,25.47,25.30032786885246,0.23000000000000043,none,none,-1,0.09036533017479821,0.13335787193875887,0.0,increase_kp_ki_for_underheating,no proactive trigger; fallback to reactive rule,0.09940186319227803,0.1540265016938596,0.0
2026-04-02 12:20:00,reactive,2026-04-02 12:15:00,2026-04-02 12:19:00,36.35008160739639,38.0,1.7471590781988453,1.7471590781988453,1.8463138602078502,6.2454520768152975,0.0006497137602007643,0.0005204543397346081,0,25.24,25.47,25.319180327868853,0.23000000000000043,none,none,-1,0.09940186319227803,0.1540265016938596,0.0,increase_kp_ki_for_underheating,no proactive trigger; fallback to reactive rule,0.10934204951150585,0.1763486218293684,0.0
2026-04-02 12:25:00,hold,2026-04-02 12:20:00,2026-04-02 12:24:00,36.71764545078153,38.0,1.4410365890409977,1.4410365890409977,1.6031700393919763,7.132452648858083,0.006581201899291051,0.0005943710540715068,0,25.24,25.47,25.338032786885247,0.23000000000000043,none,none,-1,0.10934204951150585,0.1763486218293684,0.0,hold,no proactive trigger; fallback to reactive rule,0.10934204951150585,0.1763486218293684,0.0
2026-04-02 12:30:00,reactive,2026-04-02 12:25:00,2026-04-02 12:29:00,37.081422886977,38.0,1.0609060325796804,1.0609060325796804,1.2063880837175418,7.108665186758152,0.006867984765345927,0.0005923887655631794,0,25.24,25.47,25.35688524590164,0.23000000000000043,none,none,-1,0.10934204951150585,0.1763486218293684,0.0,raise_ki_for_small_persistent_error,no proactive trigger; fallback to reactive rule,0.10934204951150585,0.1954565115757179,0.0
2026-04-02 12:35:00,reactive,2026-04-02 12:30:00,2026-04-02 12:34:00,37.52780831817169,38.0,0.6591898425337547,0.6591898425337547,0.8504951733774604,7.8359178625894925,0.011808561632703562,0.000652993155215791,0,25.24,25.47,25.375737704918034,0.23000000000000043,none,none,-1,0.10934204951150585,0.1954565115757179,0.0,raise_ki_for_small_persistent_error,no proactive trigger; fallback to reactive rule,0.10934204951150585,0.21609303250177533,0.0
2026-04-02 12:40:00,hold,2026-04-02 12:35:00,2026-04-02 12:39:00,38.08377307934586,38.0,0.12895803595988156,0.12895803595988156,0.3829052352724105,8.603856971150341,0.017476106915691788,0.0007169880809291951,0,25.24,25.47,25.394590163934424,0.23000000000000043,none,none,-1,0.10934204951150585,0.21609303250177533,0.0,hold,no proactive trigger; fallback to reactive rule,0.10934204951150585,0.21609303250177533,0.0
2026-04-02 12:45:00,hold,2026-04-02 12:40:00,2026-04-02 12:44:00,38.609994689061054,38.0,0.36606779074455886,-0.36606779074455886,0.6099946890610539,8.54699137735302,0.02512308401720403,0.0007122492814460851,0,25.24,25.47,25.41344262295082,0.23000000000000043,none,none,-1,0.10934204951150585,0.21609303250177533,0.0,hold,no proactive trigger; fallback to reactive rule,0.10934204951150585,0.21609303250177533,0.0
2026-04-02 12:50:00,hold,2026-04-02 12:45:00,2026-04-02 12:49:00,39.07408147136609,38.0,0.8931032606670343,-0.8931032606670343,1.0740814713660924,8.476709688160176,0.018956866177720112,0.000706392474013348,0,25.24,25.47,25.432295081967215,0.23000000000000043,none,none,-1,0.10934204951150585,0.21609303250177533,0.0,hold,no proactive trigger; fallback to reactive rule,0.10934204951150585,0.21609303250177533,0.0
2026-04-02 12:55:00,reactive,2026-04-02 12:50:00,2026-04-02 12:54:00,39.48247180015368,38.0,1.323374615527443,-1.323374615527443,1.4824718001536823,8.408851707761427,0.019412917277051,0.0007007376423134522,0,25.24,25.47,25.451147540983605,0.23000000000000043,none,none,-1,0.10934204951150585,0.21609303250177533,0.0,decrease_kp_ki_for_overshoot,no proactive trigger; fallback to reactive rule,0.10168810604570044,0.1944837292515978,0.0
2026-04-02 13:00:00,reactive,2026-04-02 12:55:00,2026-04-02 12:59:00,39.70634950635733,38.0,1.6332103927475985,-1.6332103927475985,1.706349506357327,7.50737618159574,0.0129105027121782,0.0006256146817996451,0,25.47,25.65,25.472950819672132,0.17999999999999972,none,none,-1,0.10168810604570044,0.1944837292515978,0.0,decrease_kp_ki_for_overshoot,no proactive trigger; fallback to reactive rule,0.09456993862250142,0.17503535632643802,0.0
2026-04-02 13:05:00,reactive,2026-04-02 13:00:00,2026-04-02 13:04:00,39.76960323644031,38.0,1.7577301067944746,-1.7577301067944746,1.769603236440311,6.714787306082046,0.008082459058002754,0.0005595656088401705,0,25.47,25.65,25.487704918032794,0.17999999999999972,none,none,-1,0.09456993862250142,0.17503535632643802,0.0,decrease_kp_ki_for_overshoot,no proactive trigger; fallback to reactive rule,0.08795004291892633,0.15753182069379423,0.0
2026-04-02 13:10:00,reactive,2026-04-02 13:05:00,2026-04-02 13:09:00,39.68529109542226,38.0,1.7297481899871343,-1.7297481899871343,1.7748486472442693,6.0177786005577785,0.003596029717476234,0.0005014815500464817,0,25.47,25.65,25.502459016393452,0.17999999999999972,none,none,-1,0.08795004291892633,0.15753182069379423,0.0,decrease_kp_ki_for_overshoot,no proactive trigger; fallback to reactive rule,0.08179353991460149,0.1417786386244148,0.0
2026-04-02 13:15:00,reactive,2026-04-02 13:10:00,2026-04-02 13:14:00,39.48399709020807,38.0,1.5729869316437615,-1.5729869316437615,1.6636938152739873,5.404826853519157,3.325436338647062e-05,0.00045040223779326303,0,25.47,25.65,25.51721311475411,0.17999999999999972,none,none,-1,0.08179353991460149,0.1417786386244148,0.0,decrease_kp_ki_for_overshoot,no proactive trigger; fallback to reactive rule,0.0760679921205794,0.12760077476197335,0.0
2026-04-02 13:20:00,reactive,2026-04-02 13:15:00,2026-04-02 13:19:00,39.19128594674242,38.0,1.3149564742784818,-1.3149564742784818,1.4411822876910492,4.86495762763903,0.0028610868180642284,0.00040541313563658576,0,25.47,25.65,25.53196721311476,0.17999999999999972,none,none,-1,0.0760679921205794,0.12760077476197335,0.0,decrease_kp_ki_for_overshoot,no proactive trigger; fallback to reactive rule,0.07074323267213883,0.11484069728577602,0.0
